sample,TCGA-S9-A7J2-01
ENST00000585671.2,1.8900
ENST00000450623.6,0.0000
ENST00000534172.1,25.0900
ENST00000613738.4,0.0000
ENST00000562170.5,4.6600
ENST00000493242.1,7.8800
ENST00000429075.1,0.0000
ENST00000256474.2,21.3900
ENST00000348817.7,12.5500
ENST00000520486.5,8.5700
ENST00000550260.1,0.0000
ENST00000530246.1,0.0000
ENST00000483558.5,0.0000
ENST00000587684.1,14.2000
ENST00000448504.6,17.6000
ENST00000575498.1,0.0000
ENST00000357175.6,0.0000
ENST00000451455.1,22.4000
ENST00000545535.1,0.0000
ENST00000358097.8,6.2500
ENST00000505672.5,0.9600
ENST00000585550.5,0.4100
ENST00000471921.2,0.0000
ENST00000629061.1,0.0000
ENST00000567087.5,0.0000
ENST00000488489.5,26.5500
ENST00000589110.1,0.0000
ENST00000569903.1,0.0000
ENST00000471331.1,5.3500
ENST00000509317.5,0.0000
ENST00000324219.8,5.7300
ENST00000479225.1,0.0000
ENST00000404991.1,0.0000
ENST00000464749.5,0.9600
ENST00000451795.1,100.0000
ENST00000616808.1,0.0000
ENST00000358929.8,0.1400
ENST00000374165.5,50.1300
ENST00000520705.1,0.0000
ENST00000349792.9,54.5200
ENST00000441918.1,0.0000
ENST00000348849.7,3.1600
ENST00000481688.1,1.2200
ENST00000566930.6,0.0000
ENST00000412982.5,0.0000
ENST00000397046.5,4.6200
ENST00000381890.9,17.8700
ENST00000482620.1,0.0000
ENST00000537374.1,3.0800
ENST00000456419.5,0.7600
ENST00000557901.5,19.2300
ENST00000587947.5,3.6300
ENST00000251412.7,89.2300
ENST00000240687.2,0.0000
ENST00000623826.1,0.0000
ENST00000432102.5,71.4000
ENST00000542575.6,62.0700
ENST00000439269.1,0.0000
ENST00000444500.2,36.4100
ENST00000466350.1,0.0000
ENST00000453074.6,3.3300
ENST00000546098.5,0.0000
ENST00000417667.1,100.0000
ENST00000454283.1,0.0000
ENST00000528387.5,3.0900
ENST00000607316.2,0.0000
ENST00000561619.5,59.0700
ENST00000262238.8,82.1400
ENST00000583002.1,0.0000
ENSTR0000624481.3,0.0000
ENST00000409499.5,0.0000
ENST00000522171.5,0.0000
ENST00000494138.4,0.0000
ENST00000513747.1,0.0000
ENST00000356978.8,76.7100
ENST00000493361.5,0.0000
ENST00000378247.7,46.9500
ENST00000497427.1,1.4700
ENST00000441621.6,0.0000
ENST00000590777.1,7.3900
ENST00000622054.1,0.0000
ENST00000608245.5,0.0000
ENST00000330590.3,100.0000
ENST00000463017.1,0.0000
ENST00000338051.4,0.0000
ENST00000472114.5,9.2100
ENST00000496654.1,0.0000
ENST00000618199.1,100.0000
ENST00000394947.7,20.0500
ENST00000424248.2,0.0000
ENST00000464055.5,0.0000
ENST00000430239.1,0.0000
ENST00000468073.5,3.9100
ENST00000312990.10,0.0000
ENST00000420770.6,100.0000
ENST00000559642.1,0.0000
ENST00000363036.1,0.0000
ENST00000424481.1,0.0000
ENST00000614353.1,0.0000
ENST00000532765.1,0.0000
ENST00000496911.1,4.3100
ENST00000572498.1,0.7400
ENST00000434936.2,0.0000
ENST00000626454.1,0.0000
ENST00000427788.2,1.2700
ENST00000556903.2,0.0000
ENST00000427810.6,0.5700
ENST00000478075.1,0.0000
ENST00000633433.1,100.0000
ENST00000593179.1,0.0100
ENST00000562662.1,0.0000
ENST00000422855.1,0.0000
ENST00000007735.3,100.0000
ENST00000524965.5,53.9300
ENST00000612557.1,100.0000
ENST00000265840.11,62.6500
ENST00000518129.1,100.0000
ENST00000524561.1,6.5300
ENST00000548425.1,4.8400
ENST00000478630.1,2.8300
ENST00000557259.5,3.2800
ENST00000515842.1,0.0000
ENST00000423852.4,0.0000
ENST00000504457.5,0.0000
ENST00000522224.3,0.0000
ENST00000581573.5,1.9300
ENST00000344523.8,1.7900
ENST00000357197.8,4.3300
ENST00000508857.2,0.0000
ENST00000585373.5,0.0000
ENST00000537909.2,20.3500
ENST00000429501.5,0.0000
ENST00000582915.1,100.0000
ENST00000532275.1,0.0000
ENST00000480863.1,3.2600
ENST00000537886.5,0.0000
ENST00000356192.6,0.0000
ENST00000295025.12,70.0900
ENST00000359086.3,0.0000
ENST00000585856.2,0.9300
ENST00000482715.5,1.4500
ENST00000500817.2,7.9400
ENST00000468911.1,0.0000
ENST00000424463.4,3.9800
ENST00000438067.5,1.2100
ENST00000404620.2,0.0000
ENST00000587624.5,100.0000
ENST00000488260.1,1.4800
ENST00000532313.5,2.3100
ENST00000494759.1,2.1300
ENST00000511272.2,0.0000
ENST00000488069.5,0.1200
ENST00000240636.10,0.0000
ENST00000550355.1,0.0000
ENST00000526796.2,0.0000
ENST00000591708.1,0.0000
ENST00000446600.5,6.5800
ENST00000497429.5,1.1700
ENST00000505945.1,2.2400
ENST00000480958.1,9.1100
ENST00000555883.5,0.0000
ENST00000445466.2,22.4400
ENST00000441208.1,67.0400
ENST00000624487.1,100.0000
ENST00000445505.5,0.0000
ENST00000551713.1,100.0000
ENST00000481668.5,0.0000
ENST00000299498.10,16.5500
ENST00000520008.5,24.9900
ENST00000499006.6,28.8500
ENST00000591355.1,0.5600
ENST00000489437.1,1.4900
ENST00000439738.5,1.0900
ENST00000427400.1,0.0000
ENST00000499583.1,7.9100
ENST00000483974.5,4.6100
ENST00000409564.6,0.0000
ENST00000533521.5,17.4200
ENST00000591276.1,2.4000
ENST00000515765.5,0.0000
ENST00000513913.5,0.0000
ENST00000569629.1,0.5200
ENST00000444213.5,12.6900
ENST00000557576.5,3.6100
ENST00000339139.4,0.0000
ENST00000306125.10,0.2600
ENST00000539685.1,0.0000
ENST00000530955.1,5.7100
ENST00000517898.1,21.5900
ENST00000554717.1,2.2400
ENST00000411243.1,0.0000
ENST00000413583.5,0.0000
ENST00000485975.1,12.0200
ENST00000336798.11,74.0800
ENST00000539506.5,1.6100
ENST00000540016.5,37.4300
ENST00000625025.1,100.0000
ENST00000580805.5,2.4200
ENST00000526387.5,0.0000
ENST00000623696.1,0.0000
ENST00000408915.6,0.0000
ENST00000381647.6,98.9900
ENST00000605893.1,0.0000
ENST00000436637.5,0.6600
ENST00000526206.1,100.0000
ENST00000533822.1,0.0000
ENST00000518127.5,1.2600
ENST00000532340.1,0.0000
ENST00000447288.1,0.0000
ENST00000601731.1,0.0000
ENST00000530707.1,1.2800
ENST00000511608.5,0.0000
ENST00000522283.1,24.2700
ENST00000397929.5,1.9800
ENST00000532799.1,0.0000
ENST00000441689.1,3.0700
ENST00000599761.5,0.0000
ENST00000602615.1,100.0000
ENST00000378557.1,11.4300
ENST00000591080.4,0.0000
ENST00000454227.5,0.0000
ENST00000485135.1,0.0000
ENST00000572284.1,0.0000
ENST00000493434.1,5.4500
ENST00000466533.5,0.0000
ENST00000615372.1,0.0000
ENST00000601490.1,9.4500
ENST00000550056.5,0.2000
ENST00000563798.1,1.3600
ENST00000542713.1,5.4100
ENST00000443491.6,11.1000
ENST00000271636.11,64.4400
ENST00000567869.1,1.1900
ENST00000610074.1,8.1700
ENST00000382949.7,0.0000
ENST00000459756.5,5.8800
ENST00000564205.1,0.0000
ENST00000450195.6,19.5100
ENST00000423158.3,100.0000
ENST00000321264.8,14.6000
ENST00000608617.1,0.0000
ENST00000559790.1,0.6000
ENST00000569979.5,0.0000
ENST00000417011.1,0.0000
ENST00000612731.2,0.0000
ENST00000532438.5,1.1100
ENST00000623281.1,0.0000
ENST00000518519.1,0.0000
ENST00000440476.5,18.4900
ENST00000372043.7,19.4800
ENST00000545596.1,0.0000
ENST00000422425.6,12.5200
ENST00000560414.1,1.0400
ENST00000584116.1,0.0000
ENST00000397132.6,0.7800
ENST00000476050.5,12.8500
ENST00000361017.8,0.0000
ENST00000296414.11,60.2900
ENST00000587711.5,0.0100
ENST00000620427.1,0.0000
ENST00000609211.1,100.0000
ENST00000528751.5,0.5300
ENST00000457889.1,37.5200
ENST00000524279.1,0.0000
ENST00000561173.5,19.3900
ENST00000625207.1,0.0000
ENST00000593577.1,0.0000
ENST00000275517.7,97.1000
ENST00000475244.5,11.3300
ENST00000463122.1,100.0000
ENST00000560577.1,100.0000
ENST00000564381.2,0.0000
ENST00000474295.5,4.9800
ENST00000339137.7,0.0000
ENST00000425558.1,0.0000
ENST00000594017.5,0.0000
ENST00000473067.1,1.4300
ENST00000591066.5,0.0000
ENST00000524977.1,0.0000
ENST00000517896.1,0.0000
ENST00000430656.5,0.3900
ENST00000618352.1,0.0000
ENST00000516216.1,0.0000
ENST00000623896.1,0.0000
ENST00000334534.9,97.9800
ENST00000587540.1,0.0000
ENST00000465726.1,0.0000
ENST00000392583.6,69.9700
ENST00000487319.1,1.7900
ENST00000399815.2,0.0000
ENST00000528672.1,0.0000
ENST00000604593.1,0.0000
ENST00000264276.10,71.0200
ENST00000426635.6,59.8800
ENST00000569035.5,2.7200
ENST00000430735.1,0.0000
ENST00000436639.6,13.2100
ENST00000595739.1,100.0000
ENST00000522229.1,0.0000
ENST00000477468.1,0.4600
ENST00000411321.1,0.0000
ENST00000521670.5,0.0000
ENST00000450885.2,100.0000
ENST00000580723.5,0.0000
ENST00000486523.1,0.0000
ENST00000479707.1,2.3800
ENST00000331536.7,59.4900
ENST00000482082.1,0.0000
ENST00000372301.2,0.2500
ENST00000530363.5,16.7800
ENST00000518672.5,26.0100
ENST00000463842.1,1.5000
ENST00000479080.1,0.3100
ENST00000601023.2,0.6600
ENST00000622945.1,0.0000
ENST00000463935.1,0.2500
ENST00000509447.1,0.0000
ENST00000550726.5,0.0000
ENST00000254079.8,46.2600
ENST00000471731.2,100.0000
ENST00000376990.8,0.0000
ENST00000530941.1,0.0000
ENST00000491494.1,0.0900
ENST00000450904.6,14.2800
ENST00000524620.1,0.0000
ENST00000464919.1,0.0000
ENST00000503743.5,0.0000
ENST00000507644.2,0.0000
ENST00000409199.5,14.9400
ENST00000588661.5,0.6500
ENST00000342114.8,0.0000
ENST00000402913.2,0.0000
ENST00000443549.1,0.0000
ENST00000621980.1,100.0000
ENST00000310298.8,0.0000
ENST00000238856.8,54.7300
ENST00000428832.2,100.0000
ENST00000328933.9,81.0000
ENST00000620878.4,4.7800
ENST00000562716.1,0.0000
ENST00000414219.5,0.0000
ENST00000591931.1,8.4300
ENST00000557019.5,0.0000
ENST00000544392.5,3.2200
ENST00000233190.10,23.7800
ENST00000594419.1,2.8900
ENST00000431614.5,0.0000
ENST00000468751.5,2.2400
ENST00000423212.1,0.0000
ENST00000531540.5,1.1900
ENST00000620517.4,0.7900
ENST00000487630.1,0.0000
ENST00000414672.5,0.2800
ENST00000555683.1,0.4100
ENST00000481960.1,0.0000
ENST00000564271.2,100.0000
ENST00000381293.6,0.1800
ENST00000448293.5,0.1300
ENST00000537236.2,0.7500
ENST00000560966.5,6.1000
ENST00000582198.5,0.0000
ENST00000539325.1,0.0000
ENST00000558382.2,65.8500
ENST00000622461.1,0.0000
ENST00000475166.5,0.0000
ENST00000456524.5,0.0000
ENST00000611765.4,0.0000
ENST00000562876.1,0.0000
ENST00000446111.1,2.8600
ENST00000581738.5,0.0000
ENST00000631253.2,0.2600
ENST00000593482.1,0.0000
ENST00000532292.2,100.0000
ENST00000430768.1,0.0000
ENST00000367070.7,0.0000
ENST00000477042.5,0.0000
ENST00000419482.6,8.7100
ENST00000568931.1,0.0000
ENST00000381024.4,42.3300
ENST00000497327.1,11.2900
ENST00000406288.2,100.0000
ENST00000515036.1,0.0000
ENST00000586564.5,30.1800
ENST00000498208.1,0.0000
ENST00000520290.5,2.1900
ENST00000595991.1,0.0000
ENST00000473787.5,0.0000
ENST00000590169.5,2.9200
ENST00000381471.1,0.0000
ENST00000564550.1,7.5500
ENST00000514414.1,0.0000
ENST00000520571.1,8.7300
ENST00000593503.5,1.1500
ENST00000584368.5,1.2600
ENST00000417124.1,0.0000
ENST00000541986.5,32.2100
ENST00000354590.7,27.1200
ENST00000484608.2,0.3000
ENST00000378330.6,40.7300
ENST00000616129.4,0.0000
ENST00000467763.5,0.7700
ENST00000552077.5,0.0000
ENST00000507119.1,0.0000
ENST00000561715.1,0.0000
ENST00000483170.1,1.7800
ENST00000518372.1,0.0000
ENST00000372179.7,16.2200
ENST00000561452.5,35.2300
ENST00000408895.3,0.0000
ENST00000560749.1,17.4200
ENST00000431919.5,0.0000
ENST00000366476.1,0.0000
ENST00000528624.5,1.7600
ENST00000579078.1,0.0000
ENST00000421019.1,0.0000
ENST00000513234.5,0.0000
ENST00000592106.5,0.0000
ENST00000460332.1,0.6100
ENST00000463574.1,2.2400
ENST00000518424.1,0.0000
ENST00000528011.1,1.2200
ENST00000546211.5,6.9800
ENST00000395029.5,10.4000
ENST00000511752.5,4.1100
ENST00000529594.5,0.0000
ENST00000605912.1,0.0000
ENST00000395896.8,27.0600
ENST00000363936.1,0.0000
ENST00000384186.1,0.0000
ENST00000361188.9,1.8300
ENST00000489731.1,0.0000
ENST00000619918.1,100.0000
ENST00000592739.1,0.0000
ENST00000518093.1,0.0000
ENST00000556758.1,0.0000
ENST00000483013.5,0.0000
ENST00000607505.1,100.0000
ENST00000364696.1,0.0000
ENST00000548925.5,97.3200
ENST00000550315.1,0.0000
ENST00000322266.9,0.0000
ENST00000248139.7,0.0000
ENST00000554987.1,100.0000
ENST00000547064.5,0.0000
ENST00000349552.1,46.6700
ENST00000308482.13,47.4100
ENST00000375734.6,31.0700
ENST00000338272.8,74.2500
ENST00000449018.7,2.7700
ENST00000450256.1,0.9600
ENST00000576842.1,0.0000
ENST00000611068.1,9.9500
ENST00000530788.1,22.0200
ENST00000219244.8,0.0000
ENST00000362773.1,0.0000
ENST00000519038.2,100.0000
ENST00000579286.5,0.4000
ENST00000513486.1,0.0000
ENST00000595644.1,0.0000
ENST00000394216.6,2.5500
ENST00000403268.1,45.7000
ENST00000468250.1,0.0000
ENST00000516986.1,0.0000
ENST00000584731.1,0.0000
ENST00000384036.1,0.0000
ENST00000620711.1,27.5300
ENST00000618885.1,0.0000
ENST00000431281.5,1.1900
ENST00000453444.6,0.0700
ENST00000588209.5,0.3100
ENST00000530436.5,0.0000
ENST00000270238.3,49.1400
ENST00000589856.1,5.0300
ENST00000406985.2,0.0000
ENST00000491070.1,1.7200
ENST00000482455.5,0.0000
ENST00000466778.2,10.1700
ENST00000493716.1,0.1400
ENST00000382489.3,0.0000
ENST00000287814.4,100.0000
ENST00000389286.8,84.2800
ENST00000549268.1,2.2800
ENST00000404929.5,8.2300
ENST00000421929.5,0.0000
ENST00000532763.5,0.0000
ENST00000474866.1,0.8900
ENST00000508232.1,2.6600
ENST00000443847.2,0.0000
ENST00000600229.5,73.1600
ENST00000507771.5,0.0000
ENST00000614229.4,0.0000
ENST00000571955.5,0.0000
ENST00000480329.5,11.8100
ENST00000474361.5,17.7200
ENST00000374124.4,0.0000
ENST00000412352.6,0.0000
ENST00000335221.9,0.0000
ENST00000483456.1,100.0000
ENST00000484558.2,4.1700
ENST00000567617.1,29.6700
ENST00000563039.2,22.3200
ENST00000539828.6,1.3700
ENST00000480826.1,0.0000
ENST00000567520.5,0.0000
ENST00000568975.5,1.9700
ENST00000315970.11,58.4700
ENST00000420358.2,19.2000
ENST00000529457.1,1.2200
ENST00000585592.1,0.1200
ENST00000299596.8,0.0000
ENST00000509671.1,0.0000
ENST00000421868.1,0.0000
ENST00000524046.1,0.0000
ENST00000442955.2,100.0000
ENST00000554014.6,4.7000
ENST00000514646.5,30.7800
ENST00000478434.4,0.0000
ENST00000546949.5,26.4200
ENST00000533564.1,0.0000
ENST00000411846.6,0.0000
ENST00000519105.5,5.4600
ENST00000602863.1,0.0000
ENST00000554891.5,0.0000
ENST00000428663.1,0.0000
ENST00000557391.1,9.2900
ENST00000573309.5,0.1300
ENST00000535954.1,0.7900
ENST00000520797.5,0.0000
ENST00000328189.7,100.0000
ENST00000411947.1,0.0000
ENST00000616132.4,1.0400
ENST00000518242.5,0.0000
ENST00000482961.1,0.0000
ENST00000481910.1,1.4900
ENST00000555627.1,0.0000
ENST00000496524.5,12.8900
ENST00000548246.1,0.0000
ENST00000607504.1,0.0000
ENST00000349311.12,0.0000
ENST00000568804.6,0.0000
ENST00000611280.4,0.0000
ENST00000376818.7,0.0000
ENST00000429018.5,0.0000
ENST00000489472.1,2.5400
ENST00000628277.2,69.8300
ENST00000484328.1,0.0000
ENST00000557317.1,4.5000
ENST00000515363.2,0.0000
ENST00000568271.5,0.6300
ENST00000373760.6,2.4900
ENST00000422321.5,0.0000
ENST00000605605.1,0.0000
ENST00000495953.2,0.5800
ENST00000568703.5,0.0000
ENST00000604397.5,11.1800
ENST00000513092.1,0.0000
ENST00000348257.9,66.5000
ENST00000434153.1,1.2500
ENST00000508307.5,17.0800
ENST00000357533.6,0.0000
ENST00000406510.7,4.3300
ENST00000417551.5,0.0000
ENST00000526705.1,1.8600
ENST00000466110.5,2.1800
ENST00000587311.5,3.9600
ENST00000625039.1,0.0000
ENST00000457647.2,0.0000
ENST00000412172.2,0.0000
ENST00000443687.5,0.0000
ENST00000495205.1,0.1400
ENST00000605784.1,14.7500
ENST00000602232.5,4.2000
ENST00000444622.1,0.0000
ENST00000572278.1,0.5200
ENST00000615497.4,14.1200
ENST00000504171.1,6.4400
ENST00000384363.1,0.0000
ENST00000592153.5,3.6800
ENST00000556136.1,0.0000
ENST00000461706.1,0.0000
ENST00000435213.6,5.6900
ENST00000401399.5,5.6100
ENST00000410011.5,0.8000
ENST00000482814.5,0.0000
ENST00000603368.1,0.0000
ENST00000547994.5,1.5500
ENST00000244364.10,13.0100
ENST00000463181.5,1.9300
ENST00000469559.5,0.3000
ENST00000451443.1,0.0000
ENST00000595010.1,73.7900
ENST00000458723.1,0.0000
ENST00000516530.1,0.0000
ENST00000530248.2,100.0000
ENST00000480327.1,0.3500
ENST00000467505.5,0.0000
ENST00000608369.1,0.0000
ENST00000617746.4,3.3400
ENST00000455141.2,0.0000
ENST00000598918.5,0.6600
ENST00000462488.1,0.0000
ENST00000230568.4,17.9400
ENST00000323959.8,37.6400
ENST00000582331.2,0.7400
ENST00000600358.7,4.4800
ENST00000520324.5,67.1100
ENST00000330551.3,48.8700
ENST00000355883.3,0.0000
ENST00000557419.5,0.7300
ENST00000591692.1,100.0000
ENST00000617203.1,0.0000
ENST00000397797.1,0.0000
ENST00000570238.2,0.0000
ENST00000605740.1,100.0000
ENST00000546477.1,1.9700
ENST00000580323.1,0.0000
ENST00000491202.5,1.7500
ENST00000430418.5,1.2700
ENST00000391705.7,11.3600
ENST00000612770.1,2.0000
ENST00000519463.1,1.5200
ENST00000509704.5,0.0000
ENST00000463231.5,1.0700
ENST00000504948.5,0.0000
ENST00000625262.2,0.0000
ENST00000286744.9,100.0000
ENST00000308650.4,1.9400
ENST00000490146.5,53.2000
ENST00000413268.6,13.0800
ENST00000435075.1,100.0000
ENST00000482065.1,0.0000
ENST00000523136.1,0.0000
ENST00000422289.3,6.8500
ENST00000466025.1,3.6600
ENST00000216252.3,92.4000
ENST00000362103.3,0.0000
ENST00000373508.1,0.0000
ENST00000426743.1,0.0000
ENST00000480719.1,0.0000
ENST00000362393.1,0.0000
ENST00000477139.2,0.0000
ENST00000452057.1,100.0000
ENST00000479355.1,1.8000
ENST00000633189.1,100.0000
ENST00000329305.6,2.4700
ENST00000373818.8,3.0000
ENST00000628279.1,0.0000
ENST00000626388.2,0.0000
ENST00000516664.1,0.0000
ENST00000367621.1,53.7100
ENST00000592250.5,54.9600
ENST00000556003.1,0.0000
ENST00000448843.6,67.1200
ENST00000547217.5,16.2300
ENST00000421198.5,12.4000
ENST00000256999.6,18.8500
ENST00000575212.1,0.0000
ENST00000505689.5,3.3100
ENST00000415439.5,6.4200
ENST00000435196.1,0.0000
ENST00000361564.8,94.1700
ENST00000360413.7,7.8800
ENST00000505708.5,0.0000
ENST00000368366.5,4.1100
ENST00000510053.2,0.0000
ENST00000556784.1,0.0000
ENST00000374656.4,98.9000
ENST00000490474.5,0.0000
ENST00000568218.2,100.0000
ENST00000432407.1,100.0000
ENST00000498603.5,0.1400
ENST00000578612.1,0.0000
ENST00000620759.1,0.0000
ENST00000536810.5,13.7200
ENST00000396646.3,100.0000
ENST00000479335.5,0.0000
ENST00000589281.2,100.0000
ENST00000498088.1,39.1900
ENST00000617300.1,100.0000
ENST00000404191.5,5.9200
ENST00000605671.1,0.0000
ENST00000444130.1,0.0000
ENST00000478369.5,0.0000
ENST00000427215.2,100.0000
ENST00000622429.1,0.0000
ENST00000448589.1,0.1900
ENST00000496154.2,0.0000
ENST00000504663.1,0.1200
ENST00000461018.5,13.2600
ENST00000611268.4,19.9200
ENST00000509482.1,0.0000
ENST00000530322.5,0.0500
ENST00000428234.1,0.0000
ENST00000353801.7,0.6700
ENST00000589506.1,1.8100
ENST00000608806.1,0.0000
ENST00000557054.1,0.0000
ENST00000354383.10,2.0600
ENST00000601237.5,8.5500
ENST00000533843.1,0.0000
ENST00000444670.5,36.6100
ENST00000601531.1,0.0000
ENST00000587457.1,1.0400
ENST00000480472.5,2.3200
ENST00000377186.3,0.0000
ENST00000536674.2,0.0000
ENST00000455473.1,100.0000
ENST00000515601.6,5.0500
ENST00000583881.5,1.5300
ENST00000416519.1,100.0000
ENST00000489207.1,0.0000
ENST00000424963.6,0.0000
ENST00000386307.1,0.0000
ENST00000371885.1,0.0000
ENST00000434143.5,3.6200
ENST00000622552.4,0.0000
ENST00000486744.3,4.8300
ENST00000561248.1,0.0000
ENST00000586697.5,0.0000
ENST00000566560.5,0.7900
ENST00000474020.5,0.4200
ENST00000521207.1,0.0000
ENST00000376199.6,89.9900
ENST00000561764.1,100.0000
ENST00000412035.5,0.0000
ENST00000514941.1,0.0000
ENST00000493444.5,0.0000
ENST00000463595.3,0.0000
ENST00000579901.5,8.4800
ENST00000604690.1,100.0000
ENST00000491337.6,4.7500
ENST00000512553.5,0.0000
ENST00000440385.5,0.0000
ENST00000545851.5,1.9000
ENST00000601452.5,0.0000
ENST00000460569.1,0.0000
ENST00000378441.6,19.5300
ENST00000440625.5,0.0000
ENST00000402462.5,0.1400
ENST00000504004.1,0.0000
ENST00000511074.1,4.9000
ENST00000532638.1,0.0000
ENST00000564894.1,8.9300
ENST00000549313.1,0.0000
ENST00000456072.1,100.0000
ENST00000526810.1,0.0000
ENST00000363283.1,0.0000
ENST00000509828.1,0.0000
ENST00000490684.1,2.4000
ENST00000598590.1,100.0000
ENST00000547219.5,5.4800
ENST00000413748.6,61.0400
ENST00000455667.7,0.0000
ENST00000479428.3,0.0000
ENST00000427658.1,8.9600
ENST00000592754.5,8.4500
ENST00000455726.5,0.0000
ENST00000367415.6,0.0000
ENST00000571072.1,8.2200
ENST00000401401.7,90.5500
ENST00000435434.1,100.0000
ENST00000461125.1,0.0000
ENST00000403707.7,0.0000
ENST00000512672.1,0.0000
ENST00000370435.4,95.1800
ENST00000411789.6,0.0000
ENST00000469975.5,17.1400
ENST00000216200.9,0.0000
ENST00000438510.5,5.4100
ENST00000533764.5,1.1300
ENST00000448921.5,0.0000
ENST00000612987.1,0.0000
ENST00000377164.1,0.0000
ENST00000477617.5,3.7400
ENST00000337755.9,5.9900
ENST00000402263.2,0.0000
ENST00000536315.6,59.7700
ENST00000614608.1,0.0000
ENST00000396207.1,0.0000
ENST00000552954.1,0.0000
ENST00000614558.2,9.7600
ENST00000394858.6,0.0000
ENST00000498242.5,0.0000
ENST00000609051.5,0.0000
ENST00000566054.1,0.0000
ENST00000519736.5,4.9900
ENST00000518806.1,5.3300
ENST00000498335.1,3.2200
ENST00000533827.5,3.6200
ENST00000464972.5,0.4400
ENST00000415445.1,0.0000
ENST00000308105.4,0.0000
ENST00000294161.10,6.6200
ENST00000408450.1,0.0000
ENST00000514086.5,8.5800
ENST00000574856.1,0.0000
ENST00000526007.5,11.1800
ENST00000583866.8,7.6700
ENST00000312123.13,2.4200
ENST00000396184.7,29.4100
ENST00000597666.5,0.0000
ENST00000575820.1,0.0000
ENST00000514834.1,14.6700
ENST00000469466.1,0.5800
ENST00000418273.2,20.8400
ENST00000440801.5,0.0000
ENST00000512989.1,0.0000
ENST00000554954.1,0.0000
ENST00000383924.1,0.0000
ENST00000262483.12,93.2500
ENST00000541027.5,0.6400
ENST00000439848.5,0.0000
ENST00000492597.5,2.5400
ENST00000525463.5,3.5300
ENST00000505162.1,0.0000
ENST00000618516.4,0.0000
ENST00000564622.1,5.3100
ENST00000589710.5,2.1100
ENST00000624051.1,0.0000
ENST00000419236.1,0.0000
ENST00000381842.7,0.0000
ENST00000545759.5,1.4200
ENST00000626134.2,0.0000
ENST00000429490.5,0.0000
ENST00000433159.5,0.0000
ENST00000552532.1,0.0000
ENST00000480624.5,0.0000
ENST00000587681.5,1.8100
ENST00000406424.8,0.0000
ENST00000265577.11,21.7300
ENST00000617443.1,0.0000
ENST00000486376.1,2.0800
ENST00000489152.5,3.9900
ENST00000612480.1,100.0000
ENST00000341156.8,0.8800
ENST00000440718.5,0.0000
ENST00000405159.7,12.6600
ENST00000491431.1,68.2200
ENST00000615849.4,0.6800
ENST00000396301.7,13.5600
ENST00000602550.5,3.9700
ENST00000367134.2,0.0000
ENST00000471075.1,0.0000
ENST00000561912.1,0.0000
